src_bytes,dst_bytes,count,srv_count
265.34394975668,1061.2600355372726,5,42
1862.0676231914076,3358.186883388287,29,24
1513.1788223239264,1434.930847975049,14,36
822.3357480648328,786.9285649901227,11,6
32.19061100643274,1887.170410727773,44,8
3538.3004448220286,375.55913347394517,44,32
533.4403411236507,343.7267720083881,2,9
3528.203821974375,3137.538776475618,43,26
1105.357912590313,708.2639648712744,35,26
12931.795666054166,3202.4641312304166,21,37
197.664207816075,363.2043074621151,14,36
322.5966045828646,5347.145354730397,41,29
8221.27285736406,745.9197873464493,11,6
1737.1009553642034,2519.4803416765335,5,9
1384.0722386655953,164.0678553960341,39,33
282.9164430758233,271.98073031864624,17,24
89607.4668148837,1225.9060166888614,328,25
4765.365574923277,261.87208122136786,13,16
2068.700207960522,557.3497034242175,49,43
4273.321095687421,8514.094360915291,21,47
3690.2355874874766,1971.0919193005484,18,21
627.2621250702753,1637.483424085164,17,44
1419.6767591331218,515.9334956148102,36,14
279.84813125180455,1294.0636425957293,46,31
18139.85068699599,83.30025810045842,12,19
1623.1115822631232,4234.962179389897,34,49
215.49081167287747,375.24843001365707,38,33
4322.928012054648,490.27188855830633,7,35
3252.0672595011547,985.5645138120193,2,42
111079.17726715902,1543.4331583617352,168,33
2084.763636784963,196.93479065459533,39,13
1416.5339311789396,4255.433603497154,16,32
773.0619612697213,775.5163373637979,48,34
3811.2910230636962,2464.6708091905625,48,48
961.4474924023249,1298.4739943301568,30,42
2487.459490151529,316.7460162321144,21,33
957.4726627533228,321.5301941091504,10,6
2177.7768314341683,535.1251803691938,23,27
3659.544716342074,7420.591971402296,27,46
181.76522207618856,884.8036822572994,3,26
1765.8621987621543,3965.08654908825,6,8
1707.2782144270093,639.1899899778213,35,35
101189.46901075647,1921.0424716173331,11,3
4267.862913325495,5148.821671715088,26,41
1402.0360049856563,410.28626292391914,40,29
16366.514865256157,195.84931506933324,35,30
2096.45683724549,1283.1791456379099,28,26
3341.8869789961886,1119.407740273809,6,26
11108.291423039087,743.1121456308185,45,27
1768.6829789017806,799.726508316911,8,22
395.9834736277763,2056.492108484021,3,12
254.71151276542602,34.04920667643143,2,47
23396.36857535034,604.7429368534115,39,31
5709.086088625415,1640.9942947505426,15,37
17108.108991178524,653.2845424931659,28,23
11104.418284862926,1385.6561982401975,29,28
1596.3852211483556,3264.811486440319,4,26
6418.516519033862,1283.258567642114,24,46
623.5961055205102,2462.0317370241423,13,25
381.9068974147979,633.164515116489,38,45
2289.151724974015,1592.9717460750308,2,30
1415.9485749504515,2316.835217743148,6,42
512.8266976069825,1248.2405141325228,25,3
7673.837341180944,272.65122029093357,41,17
40291.90117039152,1239.0721777953581,12,24
1429.480174218548,139.04602245030765,19,22
8416.967859087905,3282.6251241668797,16,28
56944.1465041405,649.1183541449877,18,49
1088058.1771387598,3004.969640062065,128,15
532.3070684640597,391.56236982372815,36,11
19318.686423346735,1610.5938623012128,46,34
1966.3014052575759,1565.1824106311597,40,40
262.79274140367244,87.77385107388707,2,21
8738.438499498845,2713.0328275448396,36,35
4414.533199879073,1939.4087134597492,7,40
4206.021603316029,674.1946199539918,36,5
11221.456364442041,731.1943222383317,1,14
1813.086929299217,1720.2330793624174,49,42
413.1486841166326,1049.8969093401056,30,15
703.0018139317629,7461.6860184392,40,28
1839.9990060176651,604.4603450329499,46,20
7216.7388771551205,862.9634001169958,20,24
1740.5564558940303,1294.3426931491665,43,5
2128.545539379098,6853.577373326911,36,7
5078.060891598869,1465.6527001640502,36,49
1944.081434502494,912.2784910799378,32,26
2747929.223700456,94.12669924731264,320,21
4600.810227596194,4898.602349127027,35,7
683.2592446393666,1198.8937067224597,18,28
199.84722877033732,1093.9564835094068,15,30
2193.2806479335973,6410.497343835804,10,40
4776.855722376342,4890.053079743532,42,16
10307.233638824855,1105.033975887087,46,7
1485.6684122803927,3254.066985429625,34,30
219.73682690863674,676.0452968106678,40,14
825.7628537090035,3206.6471674902996,25,18
1039.9516355432156,2670.484713744993,14,7
11553.665459562564,2891.346225151263,3,10
2304.71243156885,666.8648565231397,7,23
736.8970611303034,10792.98346176752,32,18
6186.862597953968,3498.9791565593323,7,2
6756.877015148024,302.74701013427136,2,2
3186.3908865762073,5121.052245173975,10,46
920.9381190494389,50.43706053192687,11,38
15072.814646106304,833.0770508246678,136,22
554.1265953800345,1313.038452594866,8,3
8820.094336688177,868.8616850765837,27,13
16308.430259711778,1814.8833757787065,33,18
1155.0526232810491,1313.7948239422174,10,36
509.6596562977525,830.3140839829206,49,28
6195.551068696214,898.4170155944291,16,46
1356.6752263154146,7878.556566515158,32,40
25117.22489423715,874.031304895876,6,27
3327.5377412308458,1960.9861114736614,1,43
2356.313906097928,118.18670853644257,11,28
2928.044282985878,94.46633394704082,5,38
3912.739955927814,7845.355221871026,34,16
1314.3965416366234,371.79573273043184,44,33
1002.5519422625562,3022.537636272595,49,37
3928.4813382949214,1445.138625679153,26,7
36937.20482392948,1627.7472115485407,36,26
9524.176989456093,82.50439783868134,38,15
10597.098664048162,1337.897477835337,37,48
3268.0149694658057,350.420558825569,32,22
4975.407702663002,291.90136564331493,31,6
2607.3080392688985,602.4050295544359,42,31
7433.725506075243,4230.457266086106,48,17
8178.247328278114,948.7890090902712,32,19
1282.4937920530845,266.6788948206704,21,16
4045.565400341854,1718.6496812282794,16,30
9890.077351073378,2468.6292515949494,16,42
9870.920259070836,1519.7868355770754,31,23
2466.4972790947622,929.3409143584558,16,16
1350.17388672168,2003.3934936466069,30,28
145.16972785559315,807.4497474332642,48,34
10491.871425001515,1867.5514796566652,8,3
3507.0045990187277,1419.183577718706,4,47
583311.8841499126,649.1562767501615,288,33
1377940.4819602165,362.28752422799687,232,30
7897.317332169948,228.4361551808041,42,22
210.67838412944883,579.6085387843846,3,24
2008.0914853312095,4488.758792087264,21,33
30994.06522516777,1342.1447930139168,25,1
13484.590883251183,125.67466232249043,42,23
6216.358694728784,741.5313019796391,1,27
5369.5152109062,5623.767864054752,17,28
4941.445534001939,1573.8689397333828,28,36
5493.506819289455,894.5893408760319,21,41
5620.049727472464,244.52605452673538,32,22
478.7621832643323,5290.363285531806,3,47
117.19342005342789,1023.8897372920342,22,12
4658.775455230745,88.7108818329925,4,13
671.2549965498034,614.786444365985,32,38
4384.129704321605,1154.7917933481876,32,48
1404.2883583977446,3142.4278419348607,19,40
4108.165723707879,2439.8867174902816,46,17
92.73604196413672,703.3992453697812,22,31
1947.8682266740936,7563.583210462822,15,37
985.4858550157766,1194.8279978333462,10,22
1509.711547252275,913.8638971976866,26,35
1632.8106895918586,2029.0187214983728,14,35
179.17230063068703,8881.375456221836,22,13
36878.64102842799,4189.268999951925,34,16
163684.6988001674,1207.8264050962377,35,43
10972.971290947145,2700.0247673758436,37,6
15812.502990081663,483.22690029681405,37,41
2427.2159638857183,631.5415739835091,11,42
14831.215325948768,1072.4340207739099,6,27
39888.84435851576,2987.423636479538,15,47
3517.050317196829,536.7806807854655,38,35
29892.454620553573,2559.2458680605914,37,21
9149.779805797785,794.3820728765065,31,42
30681.924725729063,889.3856129779946,15,29
3766.665484995586,1150.4777130721884,31,17
25317.382900746055,47.13578110451047,20,44
614190.6148501808,2056.769265631473,360,46
506.01286333900435,2005.5902150488187,22,3
991.8257167810009,1300.9933710756652,15,29
1271.5171295142034,2566.4098881258174,4,35
2768.321783233374,2037.8765663442032,17,14
517.9750568420866,751.2269720344565,9,20
495.0816202855724,675.8337344544096,22,37
2266.0297612273393,3427.4633575331745,33,31
7104.99186899941,1198.8126264894051,28,24
2727.74492035469,3795.004742102163,37,7
37133.86798328601,962.2365898606649,32,14
950.212919742326,1438.459293959244,13,32
1486.7920980139863,3595.691377255006,36,40
1489.0998816090344,703.0178639046275,11,17
8665.910621584137,434.69684376468797,16,29
2764.0599832503967,310.9891676170897,27,13
547.9337908935025,2457.3113834536657,35,23
128.38628053996302,1711.9281411305037,44,31
33008.688563580945,1361.1890525224412,11,37
16266.134108977572,2466.056871634993,12,21
4341.594534705746,30422.13049951299,15,22
332.3544412828237,496.3539642890683,39,33
323.85047139566376,1500.0322440719501,40,49
2048.496153336585,4530.112458288613,39,36
852.0634634313627,1900.6259696617392,46,20
1020.5095799829427,1268.796320352967,48,5
1651.4889738725524,851.1747496400957,48,34
877.554198712826,7590.448346030764,25,2
737.8364735389991,305.53946608438565,9,24
4379.450570805252,5454.164338620306,41,23
2189.997041428235,3967.2086342193634,1,40
345.4420511304326,320.92189662165254,23,37
3161.3578742261957,1483.6149284022795,30,46
1826.9606243006883,17662.173657731255,40,40
9007.355080138075,1108.8183374661248,8,12
22646.40863381853,2805.9638810311217,45,9
373.32306273988706,2029.8406699723914,38,34
1054.2601287329962,1146.2179337587243,8,2
8985.838879210683,1100.6658787858862,6,38
10280.245731493118,5511.684379540136,48,43
352.2398734546007,2546.675018665906,45,39
614.3123596886637,6315.555835791934,21,48
1413.0108277100483,370.4772324554306,15,17
2178.85726877057,2209.1737447755168,26,20
1041.7850919497764,3144.0344076413267,20,39
526.0708993982742,147.1569918512847,12,19
1422.5835870983499,1607.5806949366017,6,9
9669.141261201776,368.9074287455849,42,23
9249.258319666718,8578.767627802772,14,27
2638.4645586857628,967.8439949738952,11,18
6021.064603025221,2535.212763710345,38,4
7769.279039602687,3114.718595172834,28,25
1000.9490426857892,1076.656738946723,49,39
815.6660027170591,746.897281250569,13,12
4154.999004939733,1294.864303914622,31,47
1802.3429655313423,2695.685003267692,10,10
11173.049356218222,3621.850762146486,40,36
959.8045122380913,131.09207807275354,32,2
981.9804175473861,1593.013624217912,16,36
1005.7735201749535,2827.6865932782543,7,11
43948.953299819485,2179.884242713865,31,18
2442.728331563085,338.7506124313414,41,27
1977.6876173690061,332.1035429357005,9,2
7283.9984483598255,342.06685981063987,30,30
2316.3265782096564,2499.597511149355,29,12
4871.532819455214,412.0362043423895,29,38
11849.995743113965,5905.443958689276,40,35
23138.14984071035,4178.532849883678,45,37
235.492323185056,1554.8759684177749,21,3
5361.6540932657645,316.97699257918487,34,2
378.10984188521104,788.4661079469859,31,21
3092.259858287095,1777.1064862868693,30,8
567.6889616674827,976.2434976635216,4,18
1816.4134332276337,2490.1313778826316,14,10
1441.9045338630235,1000.1763569504136,38,4
8838.287948398594,2451.425464663631,21,41
3120.095535393518,222.41183054585795,32,18
57018.84096006593,592.0414799493271,44,44
1321.123336060509,1053.340084273472,43,31
4986.915906183543,916.7336745914087,15,40
405.46926360744925,485.9786216791473,4,9
559.7460158200436,615.5841388126402,43,10
27681.16682307869,1915.667268862706,5,35
8420.297300422864,2617.937143246969,25,4
5319.259004252804,459.0905594144318,11,15
1121.8598641488622,98.57566752990415,2,37
9699.651046219577,113.15709718725691,36,36
8259.064813290439,310.57837086824725,15,20
20487.17257949808,1212.609683857079,20,22
1028.5608344662635,1320.3616544175645,41,28
1007.278682608464,804.1284145430894,37,38
786.9585234850327,91.25147553892924,27,19
506.8294310605415,402.7014845833869,17,29
824.5754698387702,265.5540640179537,21,13
6823.80814201974,318.0515210260149,14,5
2885.5358602189185,4694.419885181203,43,27
5016.144072978312,1043.0484785098872,11,25
2319.073028768132,2536.0121292534905,48,47
336.42580337019064,196.88319411615095,47,9
11087.441046157175,1120.168371970223,31,38
9718.876960302921,916.4856355377036,42,30
149.35195501443994,632.8409149284829,17,7
3060.6361583252256,6211.569456717705,11,14
4200.874174813001,929.2391991433954,17,47
9164.656103036768,682.8613397252698,30,17
3290.6974210069907,424.8460727652989,32,11
5007.883215749507,436.03274724604285,1,46
1575.0945520638695,819.5372982816787,38,23
2317.6611475825366,1074.4028636922694,43,34
95.93755932073351,6039.5468204507915,41,8
2071.5010387855045,2645.792624434828,24,15
11218.62415782364,5528.428979614369,29,7
4997.315541747583,292.66451938655507,80,33
859.2349294405909,2272.3252265374085,30,5
11719.786704223225,3489.8242683756143,31,31
319.5739611694347,4584.288338654813,12,27
4761.742035464693,537.6871787323437,42,4
3707.577981422644,5609.094957450873,5,8
245.26983735499462,2183.1259272282014,2,47
2910.7883382712653,3409.7036177548457,41,3
833.1214756137477,731.1333253242067,7,35
317.8252655893531,503.397475275477,47,8
2060.9367324648547,591.5260813051609,22,41
21414.134466255313,2709.537053229194,39,22
1937.9818411898118,331.55844515476656,30,17
1111.3963547507926,664.1562139816585,18,32
25375.485122543643,1034.3367266610267,40,17
10559.62894103825,2522.4910943411446,9,44
4635.175389225477,4987.434653606356,40,25
1589.200758465412,787.5518277633648,42,15
9876.41790941979,191.64789723053684,31,7
8485.538132318463,403.91805799564384,33,12
33727.930810018224,4006.4673878421736,47,6
873.3213047752467,876.308977431968,6,35
2447.574935565109,219.3080387507028,45,28
8313.443991998989,1122.1270977817387,17,36
2092.908529178008,949.5886751034167,11,49
423.9967497971309,1400.8387010876077,32,5
355.9476453754281,505.2972934914682,48,26
10071.467325293897,209.87460691741126,1,12
1957.0392215698848,136.30770821797594,47,37
37786.80086301337,1319.4488091368125,37,46
14533.39418647113,841.3980715613691,35,19
934.1194962382357,1683.324892691385,17,9
11943.491797443308,86.44420635972884,6,41
33646.06307240836,1374.6721046382668,41,6
462.2993068257288,1485.3935331061446,14,33
10689.250132331435,5295.505920606777,34,23
3291.412092843265,2968.6540996025897,49,43
637.5467560554976,4818.113065446475,17,9
2866.288510151812,9169.769011724555,47,44
3497.8180976042813,2898.0699081144357,7,47
2991.2258693239633,194.22087274926957,41,30
30258.084916941185,952.78535230896,33,43
20531.254970939437,2995.498336097275,18,40
22653.995465132633,6375.601294777993,30,29
4469.112342929321,697.6091989442408,33,27
753.0604257678926,4332.319732180133,2,14
2810.9033940844183,1867.0652047129802,5,27
6578.063023450298,1022.0986102091871,41,47
560.6220482334728,1126.2714862957348,31,16
21524.469606530914,454.8006447066235,37,37
357.3278484010576,305.3325629306921,23,41
2617.9562625260014,410.89811579808946,40,17
1662.1785080495986,350.2740086279703,42,25
4510.189529909401,1488.1164492535638,14,45
65675.60857640598,357.4463419239608,24,1
11282.93161699652,130.6429961260613,40,1
980.3224653589483,70.96853176128,38,48
2758.3018134393965,61.04226345503338,45,7
5987.131074051302,4273.442531115782,32,18
6625.831417063967,610.7996836170928,20,45
1110.9821116691753,115.90026448787137,15,25
1143.964121311962,736.6207528106103,26,25
278.6743740931664,171.4827274055146,33,40
24617.369515085258,1168.9899745548087,41,4
4778.457350840227,10186.471777252998,45,22
315.14299366664005,1677.9609207938859,35,49
21514.705414034506,365.97203926986276,4,42
17279.859679765377,2123.1640607825425,41,49
2398.46697966421,13461.626974343146,34,1
3738.3327719487634,4817.142235101745,35,10
2189.4810390777016,2815.843119532127,21,29
24023.69452516106,4315.804147772884,46,43
4804.043787646712,152.56101963937834,16,11
942.0598364961054,489.6835243592843,46,39
1021.4494006850922,2232.6670877114643,31,38
6300.523489095381,14669.83007979741,21,28
20023.09335437969,17020.69502776432,32,39
41193.96972420597,967.9380930472895,12,42
350.25988966797826,1202.487018963098,19,3
8444.524581410471,138.01018310566033,29,20
2364.70367706917,472.5456339862244,21,17
5970.6376999342365,1209.0452766789906,8,25
10387.682113052113,162.09898702976818,18,6
30923.041390103757,3526.8931406744223,264,39
24913.508072837292,6425.290767275787,44,38
84.23632607195186,500.82844320353814,13,4
904.5032741715404,834.9723868213089,40,4
3848.397295785397,395.4655041398749,15,9
14872.40604891478,4022.4178484481167,13,40
194088.34408638533,430.6293164580326,14,34
83535.97473666945,1029.2792619624922,44,24
392.15676538289375,1403.2657655271448,22,33
612.7616035184828,1515.423560858103,2,5
3108.5941726759042,153.38386922997125,45,37
2485.619761268605,509.6562917447714,12,24
1935.1693793142524,1597.128710570341,14,11
17751.17030554524,3143.211393876652,43,21
6050.89486899644,443.95122876369004,18,6
2573.821022950109,4307.158881714058,20,4
1355.3431478202026,465.653537330626,46,32
5220.086516645828,162.6511588974746,14,12
9198.373899071445,1318.7356608195407,14,39
16652.578306754465,477.1627770583851,41,42
2176.4745425801243,130.63103879377022,11,7
1754.6772956106481,1585.8892298490432,19,19
6649.415205506984,1010.7443317303263,26,9
1695.5087717691397,1503.1707363112457,49,48
11110.601396411821,7625.515096740727,16,11
48048.17727754065,4015.64300356045,43,32
1328.6699534382512,773.7162039528574,25,2
20871.910107579653,855.5955882601187,41,21
609.3310245050585,471.31400864179216,41,39
1747.312769466397,269.7698112028407,45,37
721.4123646429993,1136.190044854071,10,23
4962.412005683655,1815.3093478086216,26,36
2123.203425510019,263.516149659579,35,28
10603.576364369435,42.85801713772962,29,8
106.84049941251793,996.4385723736765,30,1
1144.9680076456198,1907.002517129227,17,49
12050.050863363043,6836.065100135628,43,27
1762.7270282462516,4313.281004324555,14,36
2321.324505240821,3211.373384087742,27,38
21263.961342141432,2401.401135504017,30,45
888.1105771981353,7183.780958151462,2,39
12206.625592181987,5337.815899556113,37,31
9654.023267165903,435.61827434021586,19,5
1908.0035685479993,281.60858853773595,20,28
24607.73882083131,1089.314294257554,25,4
1021.9895799949554,3879.424327011335,47,45
22062.040876501756,350.79946550584293,38,7
2687.34712348517,164.51391451863554,37,40
2219.1353380576047,13330.84315919672,41,18
512.9276258999297,1508.6287941016376,44,49
2829.630148196454,10729.965664197158,23,29
18709.7558430679,3597.177147713079,15,28
169.5578547351708,690.7101419750313,25,27
3388.0018128015745,957.8431702067938,8,43
1841.910801800004,1632.4425601058092,2,49
24155.028524757043,3202.4323785675865,272,14
2379.9003353683725,1322.3020168894886,7,44
268451.8126459039,246.52526216973112,35,40
16166.41005590678,2411.522032247642,10,27
1419.9586113850019,400.5205707554159,39,45
97.31819579819714,1933.147993066927,43,45
55.193740746541636,2195.106921803415,40,7
517.5623375487799,2362.638381279563,13,14
3746.6641378284776,684.6145672252801,4,15
1239.528843179766,3475.563081795332,11,42
16481.46797328909,4150.499008764661,216,18
9880.132943948725,2770.7835306654115,2,49
3337.1965901332983,225.72058251301567,32,42
4170.807225712438,897.4023966468008,46,41
1861.129279306305,1305.5568858763033,46,24
225793.94292904634,3049.701025635791,352,10
574.2713460672611,1067.990267275905,12,9
10008.109015309947,4252.983689549159,49,44
5085.151192133204,2396.2345442633805,4,26
1867.8000561772722,2027.9379955730622,32,49
2317.3170924577635,1140.9415424250212,1,23
4587.813761224303,970.2127863912223,35,37
307.5734964806826,1330.9515015352852,33,3
8084.970194937609,904.9472540174222,34,30
1411.5602756683982,2980.962801747803,27,1
69074.45433002607,1021.9932324539742,45,47
7688.77712445613,1897.5796492531897,296,13
3541.084007098027,948.9773702005147,13,9
16851.593334593254,5552.9246437883685,46,14
2085383.2580469302,1469.0012090746543,88,30
6588.020283318485,6299.2738202698465,45,23
4402.970621188695,330.78316851784473,13,1
29592.491820801006,2581.8261015672515,32,2
1996.701453559136,2053.781438012247,6,8
7498.295667253492,1232.1019014928233,27,10
20.375311408259343,6516.4445578253535,7,12
999.3390096335876,1383.2299813235768,21,24
9216.905388937015,355.84083893589354,10,31
115.18440978327972,630.4075383130426,7,45
12353.4570585257,1286.2277811374884,46,44
6023.946484547648,1304.278760565861,24,7
856.1765466359054,1134.9779249235592,15,19
2984.1248933025895,350.8653553776816,13,47
1149.325749298113,223.0632553363754,29,13
3156.880716030364,685.6366320692182,17,26
471.0133091342903,2901.351684109673,37,9
5759.58428360814,1102.7915849150831,33,1
970.1811746328144,2141.256282555521,22,22
1409.7592620093217,13998.21673831348,21,19
6619.521222222298,1536.6054073102798,23,33
17647.861766181835,1350.689682283952,17,6
5003.098932201886,1439.7289770906386,2,25
1716.2892594803561,1224.2346368557055,40,9
10752.486034503989,629.6575472527838,15,10
71127.88008849825,3956.8565692517723,46,10
23954.745531275796,568.6662148718189,10,29
487.66422528820016,182.15660628920398,48,12
4516.299966783948,947.27831343033,41,15
289.3442136380188,364.3281598577131,3,18
2867.051437682713,3018.0700474472574,29,3
6081.148417221947,864.8505649970107,46,1
148.9080907016559,2895.7817303277693,5,42
97779.80950061628,1446.1713914884936,42,47
650.458899521796,2828.5793272614533,32,3
1074.2647256737516,1020.1862783626472,11,1
15898.355818659882,162.69251183598266,3,33
6905.6550891076895,184.6682042074619,37,3
7436.454166288674,457.2494700263346,17,49
354.02889997468407,946.6261329404869,17,37
7733.99211673593,1547.0737672777038,20,43
2134.242843814548,1653.0597517745466,8,16
1814.2068469284445,2082.2280446497703,12,1
350.9164709842997,2836.452214418373,28,40
1921.9131342892338,2098.1139197509515,13,22
48662.62337092125,2210.9602946947534,320,19
25564.44948175682,3947.619006333247,4,18
7287.400787071019,8726.335910860384,6,40
4332.397663910919,3366.6632225725402,6,10
8672.447146037255,10063.492514915326,39,44
5242.230138452046,199.07017113695068,42,6
35405.47575752628,5144.1021950189715,31,26
9414.20317147393,1932.2889375079137,20,44
999.9279427465104,13418.709157809022,10,26
52.04769738908908,5396.70713859729,20,4
2767.533281907897,8465.193335690317,42,7
15386.010347199452,107.46494290947622,36,26
20967.763582583564,448.28781954160917,29,6
5130.535876989599,94.67584747119166,10,15
117.93365908212499,726.5249907599723,23,32
726.5296130803358,923.0507022247666,48,7
358.73312027127656,1139.481791108298,6,38
4196.448516261452,564.3875047205279,48,46
292.7835561939811,371.7590499230323,24,6
77121.17665044098,320.9347875160459,37,4
961.8448554756203,2707.7101885721554,48,42
4446.944920526554,1354.6974156020453,42,9
16478.849242630964,15311.124249200448,37,8
1900.307104805105,3095.1947161188855,28,33
7410.95150009472,687.2615449971837,36,22
4466.5551554798885,228.58506699823255,47,31
15598.737261949664,137.49293100470425,47,20
1096.601497111405,606.5307375562231,23,24
1190.2534702080923,414.7990237425244,12,1
3558.514521725982,348.0084618815766,33,40
333.15699486771763,1381.3802126772591,14,20
1325.9055586680718,2767.0253186188006,15,27
3773.2139317940005,860.4547868331111,3,44
6473.524778166404,1781.9298354359075,12,1
302.75055964040587,8168.624873855789,16,18
818.6342593183216,1400.8410348317063,10,39
2308.988440788989,762.5801370969851,47,40
8974.137426923191,573.7138293775473,47,41
205019.82397569765,21193.834954319722,216,26
1753.6145728960996,823.8747864309671,18,45
4957.5968191217,2767.8594093519964,7,21
222.70489136531936,1957.814252999067,20,48
20779.06456682595,2637.712420001945,44,8
8322.417522428725,154.75856040388072,23,3
41.892717718217455,7728.91495060922,21,32
24329.47349248705,762.0481719581303,48,33
91960.66076371654,400.42015416500044,24,36
18766.194620463702,1191.837058146053,16,16
318.9423798136215,969.1529138715374,46,41
6493.302424058821,353.5024789448426,44,14
12459.695848243471,8690.469985894817,22,32
608.1034799256971,11661.247987836286,40,23
4447.000543077407,532.9140650391031,31,25
2903.1699142128064,169.18457996226277,14,25
1250.3740515220325,1360.680548980585,35,30
20752.2875875698,126.06120175719268,14,42
4842.28041991425,1940.9711728324487,6,16
669.5361564761138,1674.8189973037943,35,4
3606.0966229077508,521.2962036562479,12,5
7714.772875089282,336.07324828222073,4,20
6168.356275689219,661.979150336072,25,21
9160.342528813297,48.10032257022776,29,46
828.6348923564402,847.0635317979517,27,38
120717.31581374846,54.80242328392447,21,14
189330.62289720614,954.925824549683,352,16
1870.9495174437266,1131.9403939102044,16,6
11225.232440996424,639.9929785040579,23,29
1187.1224573467653,12968.088213965446,9,34
221.9979774912211,284.8472747957519,24,5
8351.846522657512,1885.4307373485808,27,47
3210.262780243165,764.5460748300363,3,29
24595.109841227786,2452.6196729629237,23,30
3775.3224974722775,1521.5279187644535,15,34
1365.1404527345408,4567.660692308678,16,22
35258.22868946654,308.8309261685619,19,12
392.7271435024212,3282.786115645841,25,37
145244.54190248248,863.848422226705,392,3
1197.2014214450312,6510.312919452877,25,20
4696.537837554901,1420.2079520586014,35,22
709.3277088542642,2241.0362926748794,34,32
1014.399450640431,72.08215520299318,36,2
607.5071571115549,588.8623073329951,43,39
43830.849038787885,1713.296986381813,9,6
2927.23244837466,2805.845031662299,47,21
127.20075484945963,3304.4856050863345,22,30
14737.982560816752,1496.747850046356,40,49
223.13136607515563,470.73933833396103,41,47
4076.820930175531,3686.1621201753032,34,47
427602.84842301847,321.2932142005773,184,7
8013.29688164323,330.8687285506446,16,28
3468.15498172431,151.45120794462602,30,13
3752.362714887614,2430.811049928375,36,41
906.8475991118237,552.8737483166796,29,22
10535.122940642701,465.23540472991806,13,21
865.7213894465693,1778.2563040918083,19,16
1841.8415999209287,567.2209539238296,26,1
7403.598847135637,310.0854919184275,26,27
4861.20810810974,320.01550228120243,21,49
556.9102671552964,83.06635091819831,41,25
6511.583243311413,522.3858757128575,48,48
8729.041558058785,238.56169302587142,43,44
2366.109010032334,367.5294961983098,33,17
19630.56718832863,859.7516688606416,376,24
7978.057755706959,274.7209694526683,13,12
1899.7181448948027,2143.4887511911215,42,17
2670.2406431716486,2337.9645575024383,46,20
1249.7071939013779,87.9000239770429,7,37
24397.165877732237,2006.1042638864535,3,38
6909.709882679478,4649.711224513463,28,18
34620.88620766286,1874.6462221053384,112,17
5341.633843219017,9619.000419077987,24,45
2333.5386916919365,2950.2113733164506,18,5
637.6293688795071,2819.3201204237257,12,31
23462.326210838237,1897.2106857036038,10,7
1186.278583681125,984.6974068123047,38,34
249.54122656099113,77.46906499492479,40,43
422.1252190401745,4039.863657630331,10,30
1630.0415220406646,456.3991213257627,20,17
1081.8804486727893,1545.5680553636264,1,37
7614.2271724631055,5380.439592431805,13,13
1862.7075707167944,6569.154468486625,14,12
18435.124760604675,538.4347468437446,46,20
267.1549068486475,1479.1495468212586,32,10
138.438056044104,125.28456032082752,22,16
