src_bytes,dst_bytes,count,srv_count
1935.9255079891846,3901.0731917693893,9,27
6740.058715705846,1027.023569049729,288,34
4685.693141580161,2022.2013453271845,17,45
611.5828419922498,439.0226157869359,3,12
4146.698488190305,1311.6750432658139,12,47
49944.33610131167,1457.4177301226302,23,24
19839.934254491494,792.1935110118045,23,1
3088.447004550245,345.44538559585754,12,46
871.026413481413,18776.124773231262,20,29
35324.31669869456,449.55143955907937,27,26
4948.607834124934,1298.0121088672865,4,16
828.2700752455215,401.94245536341697,21,31
57539.9112823679,1405.5680976884614,41,38
1089.7609971517486,9647.465705012419,16,14
175.38471485560027,1343.1965516957177,2,38
17282.667183138612,1162.0583592663588,6,49
15814.987576146,20162.77125153441,41,1
3259.5924539624307,2314.752709955393,11,34
14411.597804922272,4645.718390023385,7,22
367.16517180315907,452.5732612826119,38,46
3191.501745588483,1889.3717636758738,2,23
178.06793248933653,1629.6095981129731,14,48
2595.1851380550124,446.51490098095127,23,14
48080.56305873638,4394.117119691184,31,30
6312.911109341102,1378.2122187001391,2,7
1139.3919141431065,395.9094933700126,14,28
20378.943530740617,5182.317774285578,3,10
519.297563633127,1850.334540647193,33,46
599.672132249501,2824.9805026320455,31,8
368.80049149806194,461.6953471412064,25,48
10668.290543570472,18841.027701165538,10,42
6107.101019278895,6933.13377602954,33,48
3860.0080564747095,2522.7934422431863,16,22
2374.5966543172613,148.47903912033908,27,17
3365.34627831392,176.73390737964067,49,44
1693.3383002716246,6622.145807086985,26,43
2149.1537013491825,1084.420373638236,38,18
13443.229258321737,1537.1449080905993,49,23
2250.3714809889293,4513.6152390250845,22,13
2654.081695917724,1170.978180925246,11,12
2680.1267569953347,3722.2909266290158,37,38
1018.8927530955855,489.93563044552866,11,33
40454.51304225905,84.52820348756212,22,49
1957.908688490716,526.2573127760096,4,4
254.53122840588048,1217.516181457137,3,13
5643.249251848811,641.0542090314108,34,22
5156.4597433492545,4665.449195214257,6,38
5668.31341200211,820.88315531047,42,19
5659.427032825536,1544.5446551648558,24,4
10057.398440637053,1449.0947788460692,136,41
118.63966368844882,2144.3233234206145,38,44
3804.433801858368,15005.752177440627,40,16
13378.708106420438,62.81384818258877,3,23
2190.7455006640625,1480.0614368227848,11,17
805.6381873399021,3457.5647444814426,10,41
270.92918217500954,453.7221703055192,22,1
1790.3215744779984,325.9917643076635,3,41
572.5359814739334,1831.4090314628102,18,9
2445.942871761575,5477.9696898509,23,39
1060.6580200646677,1162.4969874625988,27,4
3844.9727462236506,163.64333332300453,42,35
108673.92782961695,168.27873521965032,64,25
469.5296254477143,4232.900841604266,46,19
6846.62386732636,865.6930426529274,11,2
1717.9451648072952,1823.051972082336,7,23
40957.06519215912,2243.458249838049,128,40
1737.4923768883127,322.00755100875773,9,24
656.5385576841829,1859.0971065119268,18,32
52540.067405109854,510.24306843564784,31,38
402.0176969194458,583.458831726778,6,3
1076.5290548377038,1116.0589160719078,10,46
559.9891948737051,1129.999513255027,12,41
455.33225180804203,1518.2201654176072,49,15
398.0198977578093,331.3058950174295,12,24
2219.2113474792254,5518.92434082481,16,13
2680.400573039268,1232.9704795018527,25,14
1401.683304618486,147.17527990815992,26,39
608.0883818211344,780.8399975280402,6,2
1000.9960300269836,388.4971357807893,25,15
677.6035994757028,4579.3488386114495,23,44
738.3739081548545,1171.4858773726078,2,42
3724.0976908852435,537.9708867632378,27,11
30840.068304565943,574.0327225579758,10,35
9111.50271973946,371.1601022173256,22,36
1544.427994444901,1770.1362891512981,11,40
33926.244285028384,356.8438701353606,30,47
162876.84216654478,1188.5751376096744,10,26
2098.5360231377726,6286.162448329616,3,14
1561.260997821055,102.66252685897693,11,45
7407.240933720097,1284.4936709774363,34,30
22220.05705688781,1040.4941070437542,27,21
284.33290769198516,818.526820211308,37,25
333.1215389612413,1181.9082258344201,31,12
11145.727221170355,1338.6179308718054,26,14
5566.436176114084,61.49947594044438,1,26
329624.9986796581,1060.8390897312217,232,12
2016.9358356810417,480.0997218200723,49,14
2333.3409901147033,18787.6575487592,12,46
148.85465730855788,3214.374016058144,26,20
1769.8843446126548,701.1608286926931,26,30
1379.7318844239624,113.40580437774531,17,33
138292.294519742,2090.726825690387,12,16
3444.9131345256483,2293.3842284770026,5,17
319.6957292497263,1406.5364289005834,10,45
29271.878986154155,5292.460081291519,25,17
20226.00348852029,378.7246984406452,16,26
71367.26063499111,286.7099582260719,26,8
226.4405982510681,1249.6497470134116,41,8
2296.73570106906,1400.2060379766292,49,49
5462.182098949261,5303.195700693719,18,25
1456.784096317871,913.1917585719921,18,9
63823.00029560859,8988.318623922483,19,38
2157.270111039177,1168.1352044301343,4,35
364848.6626137478,2351.717919536587,360,4
1026.2659945299242,2850.8428473156364,1,35
1426.1455362047914,272.71672905000463,26,5
3853.3320011078613,629.9743754769627,9,35
3885.9740683547166,4022.668093041104,44,45
2500.1563316921765,4746.573868704624,17,39
4163.963171877618,595.1885912647127,17,31
2660.396133092299,604.7249575496198,5,27
1264.494430524055,3942.69448893466,15,19
3411.507527619908,2798.3132202255365,24,48
694.7131983263356,3565.8226846314365,5,49
22656.36476896051,1715.7403573096337,40,12
4675.674540365601,5256.54338204879,18,21
24465.659221927155,6101.147214791138,6,24
640.2991107959334,449.91625900229366,32,25
1645.085238947001,4306.861709463872,16,21
3103.195109839844,2111.078055704529,7,34
315.76536740835735,1134.9838318813993,13,30
3341.0969179293797,5411.246712549574,12,35
1412.9911655002209,795.4891438380238,28,43
4537.483844511192,2260.7864471870744,43,40
10256.482447494249,6110.402808302505,29,21
3395.38167888158,4114.52941591239,15,25
4735.802973839921,2812.794260683614,20,9
106.21753248765485,1006.9778999934521,33,32
667.9959782558109,659.2325861482562,47,43
1927.4814810298587,3309.4560241267477,11,29
12450.136931946108,1027.3980179490559,14,11
1337.1525388003408,7744.086396071105,21,44
718.3929153547358,3627.5043956785817,29,18
1738.7153989042981,2617.018533618355,38,4
4633.7114951496815,969.6769028435565,27,14
320.11434828445914,2376.3626782636984,31,48
564.922191891533,1723.6717305631014,21,15
7966.395846382478,835.206946251245,36,24
2948.7987844471863,881.1850336486641,26,44
1240.679854723837,115.06935796637514,38,32
4837.206813800349,883.819268140255,26,41
38368.1936489048,4806.458289124552,46,19
54891.31711586629,417.1801991314157,47,40
1505.693089518567,751.9150982103996,20,41
1085.7701859298625,981.1603627232312,15,13
177.92636213034498,625.9281662504342,26,46
32094.445179312028,7048.595664667714,18,45
2409.0220154223093,387.48059524670026,45,13
26319.69715858892,1076.4785667914705,5,31
44412.53647731454,1113.262313806167,37,4
2010.0522860331032,3944.666606812387,22,30
4026.8333619496034,419.13261858613674,24,20
2640.0935352268943,12987.958775616597,8,34
3318.9644222301554,9549.786140284725,47,1
652.2002001118643,379.55256585255466,42,3
1646.0136195257444,1907.4374905566465,21,3
5658.033104713073,3050.888777272012,47,11
5918.949467017893,1273.6946639470823,41,10
29593.829802479464,1539.8445228713715,35,27
87.91524478996661,827.8153466797539,14,15
133.0026747879806,2379.9535391530976,27,9
291.673877026304,1003.9028865889919,38,3
2694.9359225857165,572.0812134852624,47,3
2217.7737632318476,1167.614906628292,16,26
1650.3167811322958,1515.1827389547047,40,38
138.0237638391175,959.0449180516003,1,33
5587.51951752922,1777.0574303577498,5,46
651.4326054592699,1571.8066567475207,6,18
189117.1183949645,13342.898006243371,88,44
2984.9035815940842,5358.308046579222,32,49
1990.070714536257,1368.70323479517,9,34
118.363074134346,5052.010782889531,44,21
24650.704120607086,1060.8229760330005,35,30
1009.2323849157309,1174.336153290909,42,7
4070.6698454838665,1615.5237765507518,10,15
13578.526655099813,59.88733024595049,34,27
1002.689189774488,293.3034083049133,29,49
3759.5281916244016,205.659791092841,25,21
2248.877919362805,177.2565142027939,25,16
1442.3816572923715,836.4874620887081,13,36
7639.500052661879,5718.990725428897,48,25
534.1192340656337,2073.959775226715,19,40
1891.4187447586455,2612.3319975810655,44,18
8519.431804565414,11615.436796912836,17,14
15372.336800336887,703.0055700790716,49,27
13927.412044914372,4903.163224626652,10,41
19447.39287510753,367.00462553247314,16,34
13199.52522029895,2615.42896600354,29,30
3397.5130044732296,161.14769456848558,22,43
995.6034908788837,672.5465344847037,33,24
677.480573740995,205.01820247456848,42,49
4010.471112736796,1692.5373715792832,18,10
28662.838186849032,3098.885417788846,46,9
7047.861611584582,2194.4592647091627,20,49
3301.891093687677,1351.3057297948326,38,9
142.74531931650068,822.8966370732403,11,27
31935.984560699268,113.18184014787434,72,18
970.1290074437758,788.2441152866303,15,8
1366.8639268126415,5747.21243912846,8,12
3141.7484006851723,2554.5033070995964,42,8
6201.745017817699,2235.6544651982886,11,43
422.54602295546664,694.5524477122636,36,27
22611.135667541155,322.1954265118925,22,24
16069.578866388134,525.338319457053,48,15
187.10343131022015,13588.47184756481,39,18
810.4321292694327,588.8036086557698,24,33
54915.37334294393,3017.4469024083487,112,3
876.2018800134488,724.3338781891622,32,39
3827.7133279496666,296.01060913447384,49,32
2759.8694478414004,10280.171121775835,2,36
3900.885716747488,5203.609156347556,46,47
4753.1703013811975,2300.475466326632,30,48
3375.7008724472503,5625.239039280206,18,29
4142.021417118011,6826.646836034278,15,30
4844.131373355392,1701.8662218713798,11,20
2179.5164751264174,2023.4128989327312,9,40
18808.50179386322,1045.9875781925864,15,49
7528.800499742697,845.6892249932391,21,40
1627.493734106063,1000.0062984530961,19,1
6248.646519879868,11798.382741162664,21,45
1432.2526556929542,101.13010193270605,25,47
126443.8854113872,390.68946308946875,46,20
7555.845345151911,598.1177979827922,30,21
9537.14502620673,2355.4291326154503,24,11
2343.4452128454996,143.6458188535954,46,28
1772.7425479721173,16668.586824238966,31,25
72813.3305533764,180.0558156348099,8,46
3852.11875543572,4036.3957169716878,18,34
6363.116127739401,2589.7033466990424,25,21
9717.677659047538,441.838413732657,30,29
1854.1053324133347,154.83346768364768,40,34
1342.7590452749391,5794.74629238239,42,38
1205.9829926457292,21556.58195045078,31,19
4082.3682906321837,412.52676410885726,28,19
7948.563458082246,334.8692194410969,28,12
2020.8357526060852,3359.443547426652,1,45
8765.91345883223,50.92846921422672,20,18
1868.056400858821,4437.315543930929,47,13
10497.933217676511,2060.9486512748795,14,40
7084.0900452178,694.6208946651769,39,20
10444.43002593826,10286.460187000306,32,33
1580.4626808018484,921.9548375751466,1,34
22142.867121070653,1939.1795125248009,19,26
3204.804314123179,303.6290815232819,31,25
3343.418770821677,192.30936972489457,48,9
15000.767315391035,1811.0103478609528,39,39
5017.404747960067,2225.7742465193237,18,46
1798.8405346988882,621.7917718405096,25,49
1642.420677707317,655.8059512809779,47,44
16513.92709107444,1080.2232104037234,45,39
2581.943934890579,190.86965601356493,9,32
3701.772069989109,2013.3347704775636,11,4
745.9035944137541,831.6947015046162,49,34
4275.998648339936,1032.424920348291,18,30
301.7128051889421,2799.90571470019,31,41
2365.333689676969,1837.5839723888064,27,36
54984.32896363319,9076.208039714189,112,25
297.93489990281887,410.6968979506689,11,16
574.9033415356838,217.10990325825645,40,48
777.4869457372363,2549.3084317148396,6,34
5072.085866555721,1982.233199908392,42,40
4922.025509131726,344.0467241151717,40,7
5728.141975280304,243.47116484894698,29,37
3499.798055274187,1839.2507424831285,34,3
4009.63676356245,626.2075476010962,36,42
1165.3714513975438,967.132395581668,48,48
555.7846523858741,574.7345821114761,47,1
600.9433613222681,3623.3149053005773,11,9
262.94932264523425,943.8855227364985,37,39
7074.793465054535,213.69487260317285,22,3
56628.94456732203,138.74889980102674,3,9
14807.629623323008,3256.1301210568836,18,6
7697.905380612036,76.95495617708569,25,39
877.493770463881,1979.4038561422801,46,19
6946.4742424087735,7270.229846272746,38,45
30483.78549142864,828.3197193337531,38,26
2926.9354554371107,277.2629173523753,17,36
1145.9788888334183,3144.1550430693724,6,22
7467.606541276422,17011.760310277943,34,33
1236.1583697766985,274.6145000735784,35,36
58.35028012388041,3052.4713430671422,24,10
2883.1741596790644,1136.7047319784886,33,23
4075.214468395787,75.62150804426723,30,17
1393.5088477962204,767.0635825949267,42,11
596.0669211384169,831.2502749864012,4,6
1557.1065301494443,1474.683748398893,17,40
123.9350277484666,6308.994398535941,21,20
977.1306418207533,3320.9142023279783,43,28
813.231129942269,313.80113310567174,30,11
3952.3005409892708,697.5079060358039,12,12
13445.387489296216,1097.1490198105055,43,49
49.91227911494153,4276.830750825354,3,45
914.034791037466,1439.313343117129,28,3
5031.7551301586345,275.4156632839587,2,5
892.3944882311472,1510.5518824505004,37,19
21415.643927727662,1799.8459545893672,25,44
2102.077579352626,1034.9506846305926,29,8
151238.66869560184,2523.323004628423,15,46
6929.635302867749,17247.27447493361,22,8
31074.767278780077,4220.50375157868,3,48
320.97644170421313,174.6688596035464,15,14
57580.26921239829,1167.0773249290085,224,16
5231.145353671975,1890.962811679285,34,33
4362.737866571533,5400.217831802455,6,45
6778.89052553502,131.61061412228293,12,41
1565.7500913066538,1615.1235496179602,27,7
733.1286719997329,321.04229061257087,14,32
1283.7065080671641,439.1267651322904,23,43
323.96304297663164,680.2566118905805,43,45
151.76519104998033,2904.957447320833,24,5
4258.825716620547,431.42912681717684,41,13
3043.913729951957,2488.318474663855,7,41
3543.8886724267136,2001.9914388882098,23,38
863.1776081912022,130.3723462774295,12,6
2187.6212412773593,2882.1069196252274,29,41
4264.817277242081,2634.2559113229163,46,30
3188.587838161344,236.48832878708419,42,9
15223.064010735287,867.9375244749874,3,34
8562.638088577476,1434.4137215305714,19,20
5938.062852287662,2563.1484160733767,22,19
3288.89415506501,3558.578074462751,30,40
3334.3057312668393,417.8605752751631,22,11
1260.0643681327547,119.44557773140299,30,2
2176.465425914586,256.9535636921224,31,10
382.21474439101155,165.51004173551348,18,12
14652.026981443392,464.0200688301195,15,11
9045.478234503982,1741.9378894236513,6,7
62646.015674012044,1358.8325782524587,41,2
3751.0811105592975,337.5434255311074,18,24
2751.3965627505913,3217.0707529997676,47,47
2039.2447723697271,1702.790082780473,21,34
4223.045721581974,2106.2567700996588,15,23
202.22694846519533,599.6216862125865,1,43
7869.245121990817,276.03934059266237,34,49
1589.705505199909,179.86197302102033,2,7
404.6700941469083,1176.935373987247,23,19
355.23593386833164,785.2380207292299,41,40
3488.993729490479,4812.768427642924,240,11
430.19141558725624,3267.6386358956506,20,45
553.3810092516156,503.4359474224424,49,43
2154.9068717724363,1026.8452077799113,46,4
103385.82880454726,674.8380012011457,36,31
5802.683030025291,3687.297232237798,10,23
6032.760734936264,591.3465846687933,22,37
448.00291108771887,5294.325916316052,32,47
2909.4889678889776,162.1052592769011,7,22
2324.556659429684,5273.932064270657,5,16
3967.7728604193017,4742.35926822063,28,20
2618.067354915002,172.74513469089777,32,41
3801.0686052126202,564.3516236405453,39,15
628.3088922164709,2241.215188616728,8,49
207.07070768691912,4563.446241284596,30,35
2037.7621162503438,522.6357110364744,28,5
6033.966111933083,1171.937510026974,47,29
2321.4777187263367,686.611500918497,38,42
1885.8023391046602,1905.6679778400637,6,33
877.4244947798323,297.59704641504874,20,45
34196.55294777031,648.3444528443805,43,42
28284.93856672249,154.21943654734986,21,42
6744.734845256731,569.4867871014956,26,15
2126.349396556379,387.80672267792954,36,47
1171.298211558381,1374.757446998783,37,46
16281.934330848722,1138.7020891118568,14,2
15106.464796304046,1183.3988091188805,19,2
1491.421722201742,1836.6620852955102,36,20
885.3505538434257,756.7633312799588,39,5
5687.4457140710165,4717.722666110801,38,25
2028.41773742838,2986.051084544881,8,6
1690.4533152877182,2234.372366421775,1,29
47451.40149460741,2753.409047803774,56,29
1243.2335595334814,5145.865914161354,11,28
131.03317118539903,3978.2663976141416,26,45
377.3660965700481,1004.2807374746666,43,4
2256.6365844096917,480.47840269178994,23,31
7936.950758109993,1095.359709013477,43,38
989.5621277030006,519.5340178260965,13,21
9845.880557872622,914.5979169408392,10,33
7669.570337247112,5321.397416084174,23,26
6793.957150793978,284.5609467866821,7,30
659.1098383653067,121.46423743946166,25,15
1568.4969118081165,8259.129383637424,34,10
408.99945315663905,1004.8923084772019,14,45
226.3779922236335,8556.662174015048,17,34
4084.945634632174,696.9667107190081,14,38
2778.5325749614526,441.98507792562964,5,7
12101.842042639602,1133.7785154667745,30,47
4567.549420395411,3632.8508970967346,39,30
1410.6186303576453,1301.4467945242757,42,12
163.20116548322025,145.53001905908445,1,1
7895.45172664152,362.140801529535,14,13
1638.3384195389274,1631.110502386914,10,28
23524.233862159224,3951.1334589340727,49,34
3841.0486820039664,2654.6343938952405,48,11
317.5472133492173,355.4099898592445,6,5
1360.6596439062062,480.62726426839555,7,6
49.098093560466914,662.3125235483357,12,6
1744.3034672908568,1400.1724605181641,38,41
8828.07140044189,308.4559805014264,20,42
166879.4581833785,1088.7608471943413,18,42
919.4849689057752,2299.231382640343,14,13
4108.005521575187,381.4805985105483,36,35
5110.107682078032,2471.894602988238,19,1
1494.720548040181,554.335587528533,13,24
9148.928961477859,918.987245739624,36,8
10185.485760680647,12650.985813812533,18,3
9069.440963645733,335.82762572698323,26,3
26606.24711914333,232.35511715563584,7,43
6519.718585411002,6763.640774522884,24,25
990.1167491120252,1975.796421639662,4,33
1052.0939390180495,1111.7158694929133,48,26
3533.8331877422747,1106.7520877515497,9,11
37899.00846543922,413.5592064460779,38,27
8346.106066117985,588.3859240411321,18,12
533.0360589247985,2195.915577619716,34,13
2661.0901381599047,591.476739966083,11,40
425.3500129503662,893.8766623966803,16,12
2979.611137967311,1016.6463139651601,20,21
3050.3450577483263,395.8603322670593,45,21
956.8007451396423,3573.0989234467825,43,9
2281.7688472009727,27213.517683194965,49,35
5414.044741841556,540.1607847575526,36,14
475.95621238476383,114.6199696024506,22,26
8342.53281800053,1406.8650552109195,31,3
4527.747246002,701.0017858423,2,30
46363.406781963866,2232.5713252610108,18,27
92.16752982163304,361.3936919270773,40,10
30865.265138578045,345.88364202698375,43,6
2637.430639426555,850.099318177301,7,36
30269.352308409285,7850.57845989033,36,40
1719.204683327906,3260.353235330459,5,22
1337.5549284596227,2482.595708826594,37,17
149.30643843495258,2024.720150312808,23,6
870.2653246203328,12273.716226355587,15,44
4095.0214967658653,857.5722058255742,42,11
4380.01765955513,490.4189328786025,25,30
831.3639469160646,1916.8504156974957,30,44
17990.30250021945,5556.145905322802,40,6
1883.641268761637,373.56220618783146,23,23
72725.82393888626,19545.135793106987,21,23
5567.328027212991,136.79400474920288,32,16
3782.824982828129,2936.7602964839793,22,41
9492.059577005932,6171.676802283609,32,49
43763.986720200075,580.6342206471934,49,40
26527.727329788333,615.1528482473168,36,21
288420.8426386933,965.8026319454856,96,29
3900.479155972105,499.0717900633724,25,25
1633.6022149269372,7007.66612916965,37,40
1037.6374813594955,2161.173851620964,33,48
9615.478742427153,3541.7868808205462,11,3
1921.4973449509896,1741.479432700395,21,26
3727.875123676997,1484.5171515088011,27,27
5930.234747044482,2549.3000944329747,29,22
41468.26722622735,6913.273474550604,3,31
137349.64957567232,1000.1581307895059,20,8
836.087219156784,580.1151941865193,45,38
8629.644278627326,1347.088895699268,12,27
376.39206658178574,2212.260855385362,18,17
1093.9583165259003,171.2932492629516,34,29
480.1349520151064,1307.1807377881946,45,28
5828.311128794009,2075.932103805289,18,11
822.9992988016662,11035.147509973447,39,26
50353.53897605759,1991.1705152756006,352,16
1882.9455163516827,207.97408092292386,28,28
19703.46316796181,624.076856641121,46,47
34922.26580755351,13461.260898734186,39,45
848.5652546348256,264.1392654826139,39,42
5728.400884432996,233.2175302104976,7,37
19602.511993194334,3322.2687299074587,17,8
1209.9739203932932,915.4204551603738,33,21
5994.7390353753035,788.246428626704,10,34
186.24787023644674,459.9096727043072,23,21
350253.2299800145,12553.94597283788,29,43
2304.9140803799046,1657.5248533015958,21,36
393.9723152253477,618.9913056531734,30,1
4774.995154931048,1364.9757101748655,28,35
1042.982039383984,4424.5482490593895,13,27
2407.503059738399,843.3350585087238,19,19
3601.6919351744305,2477.1046661828373,49,25
55172.003588918575,2267.2217631383846,56,25
5164.708399622408,1582.152404985355,19,4
1766.5757902703338,2123.4840214972387,31,45
1322.2738592412632,241.0430663424491,8,30
3921.8627749606767,219.37976087428703,11,11
32359.382027540203,1431.7426219073357,46,19
24173.223055775186,2322.572204092373,21,6
2664.76820180564,7911.694321503495,11,19
2296.00815257249,1171.147066470816,18,10
18888.163818891622,1745.6289323248084,33,47
7910.5129552998715,898.271688539925,35,30
1459.5315250387198,410.9235674825948,28,46
2503.023811642157,3165.072532314994,12,38
3140.4331075460727,216.91557104838552,38,40
